borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6357,14,NA,B2,405 HOLDRIDGE AVENUE,NA,10312,2,0,2,7028,4370,1985,1,B2,0,45807,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6357,66,NA,B2,4739 HYLAN BOULEVARD,NA,10312,2,0,2,3920,2450,2000,1,B2,950000,45575,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6395,14,NA,B2,161 BOARDWALK AVENUE,NA,10312,2,0,2,10261,4280,1989,1,B2,1103783,45897,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6401,35,NA,B2,5 ALLEN PLACE,NA,10312,2,0,2,4002,3360,1987,1,B2,0,45568,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6424,51,NA,B2,183 EDWIN STREET,NA,10312,2,0,2,5000,2354,1975,1,B2,0,45706,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6429,84,NA,B2,24 BLUE HERON COURT,NA,10312,2,0,2,10017,4800,1998,1,B2,0,45881,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6431,198,NA,B2,5022 HYLAN BOULEVARD,NA,10312,2,0,2,6161,2128,2005,1,B2,0,45734,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6441,105,NA,B2,43 DOLE STREET,NA,10312,2,0,2,4406,2594,2023,1,B2,1250000,45708,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6441,108,NA,B2,N/A DOLE STREET,NA,10314,2,0,2,4384,2595,2023,1,B2,1308451,45859,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6441,111,NA,B2,18 DOLE STREET,NA,10314,2,0,2,4360,2595,2023,1,B2,1272813,45769,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6441,175,NA,B2,30 NEWTON STREET,NA,10312,2,0,2,8140,2570,2024,1,B2,1312411,45867,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6452,21,NA,B9,470 POILLON AVENUE,NA,10312,2,0,2,9845,3606,1930,1,B9,0,45742,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6455,15,NA,B2,380 POILLON AVENUE,NA,10312,2,0,2,5353,2880,1987,1,B2,1200000,45645,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6456,56,NA,B2,405 BERTRAM AVENUE,NA,10312,2,0,2,5400,2889,1990,1,B2,1130000,45596,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6517,68,NA,B2,187 ARBUTUS AVENUE,NA,10312,2,0,2,17580,6800,1995,1,B2,0,45727,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6517,72,NA,B2,N/A ARBUTUS AVENUE,NA,10309,2,0,2,5550,3560,2021,1,B2,1340000,45597,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6517,79,NA,B2,14 DENISE COURT,NA,10312,2,0,2,13475,4550,1997,1,B2,775000,45614,2025
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6517,250,NA,B2,485 JANSEN STREET,NA,10312,2,0,2,15648,4256,1985,1,B2,1450000,45735,2025
5,ANNADALE,04 TAX CLASS 1 CONDOS,1A,6226,1001,NA,R3,"740 ANNADALE ROAD, A",A,10312,1,NA,1,NA,NA,2012,1,R3,0,45677,2025
5,ANNADALE,04 TAX CLASS 1 CONDOS,1A,6226,1002,NA,R3,"740 ANNADALE ROAD, B",B,10312,1,NA,1,NA,NA,2012,1,R3,810000,45663,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6228,58,NA,V0,139 DETROIT AVENUE,NA,10312,0,0,0,4000,0,NA,1,V0,0,45706,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6228,58,NA,V0,139 DETROIT AVENUE,NA,10312,0,0,0,4000,0,NA,1,V0,0,45740,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6228,58,NA,V0,139 DETROIT AVENUE,NA,10312,0,0,0,4000,0,NA,1,V0,320000,45749,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6232,33,NA,V0,N/A RATHBUN AVENUE,NA,10312,0,0,0,7200,0,NA,1,V0,400000,45734,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6238,6,NA,V0,N/A JEFFERSON BOULEVARD,NA,10312,0,0,0,2000,0,NA,1,V0,0,45834,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6249,209,NA,V0,32 TENAFLY PLACE,NA,10312,0,0,0,2680,0,NA,1,V0,0,45813,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6249,210,NA,V0,1016 ANNADALE ROAD,NA,10312,0,0,0,2190,0,NA,1,V0,0,45813,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6254,70,NA,V0,N/A NORTH RAILROAD ST,NA,10312,0,0,0,6900,0,NA,1,V0,430000,45905,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6261,5,NA,V0,N/A IONIA AVENUE,NA,10312,0,0,0,6050,0,NA,1,V0,125000,45898,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6264,57,NA,V0,N/A DRUMGOOLE ROAD WEST,NA,10312,0,0,0,4180,0,NA,1,V0,0,45602,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6264,57,NA,V0,N/A DRUMGOOLE ROAD WEST,NA,10312,0,0,0,4180,0,NA,1,V0,310000,45777,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6422,13,NA,V0,N/A SYCAMORE STREET,NA,10312,0,0,0,4000,0,NA,1,V0,35500,45727,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,5,NA,V0,N/A DISCALA LANE,NA,10312,0,0,0,10000,0,NA,1,V0,828000,45692,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,19,NA,V0,N/A DISCALA LANE,NA,10312,0,0,0,8319,0,NA,1,V0,0,45743,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,178,NA,V0,N/A PETERSBURG AVENUE,NA,10312,0,0,0,4209,0,NA,1,V0,0,45880,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,179,NA,V0,373 POILLON AVENUE,NA,10312,0,0,0,3941,0,NA,1,V0,0,45880,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,180,NA,V0,369 POILLON AVENUE,NA,10312,0,0,0,3984,0,NA,1,V0,0,45880,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,205,NA,V0,N/A PETERSBURG AVENUE,NA,10312,0,0,0,4678,0,NA,1,V0,0,45880,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,210,NA,V0,N/A PETERSBURG AVENUE,NA,10312,0,0,0,4190,0,NA,1,V0,0,45880,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,280,NA,V0,367 POILLON AVENUE,NA,10312,0,0,0,4454,0,NA,1,V0,0,45880,2025
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6475,505,NA,V0,N/A ARBUTUS AVENUE,NA,10312,0,0,0,10000,0,NA,1,V0,16800,45763,2025
5,ANNADALE,06 TAX CLASS 1 - OTHER,1,6264,56,NA,G0,1050 DRUMGOOLE ROAD WEST,NA,10312,0,0,0,4180,200,1995,1,G0,0,45602,2025
5,ANNADALE,06 TAX CLASS 1 - OTHER,1,6264,56,NA,G0,1050 DRUMGOOLE ROAD WEST,NA,10312,0,0,0,4180,200,1995,1,G0,310000,45777,2025
5,ANNADALE,07 RENTALS - WALKUP APARTMENTS,2B,6431,26,NA,C1,98A DISCALA LANE,NA,10312,7,0,7,40768,3600,1965,2,C1,1275500,45786,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5720,91,NA,A5,74 GARY STREET,NA,10312,1,0,1,2000,1700,1998,1,A5,0,45574,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,109,NA,A5,37 BILLINGS STREET,NA,10312,1,0,1,2500,1510,2014,1,A5,890000,45873,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,124,NA,A1,64 CHATHAM STREET,NA,10312,1,0,1,4000,2424,2007,1,A1,0,45626,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,4,NA,A5,8 WINSTON STREET,NA,10312,1,0,1,1400,1920,2000,1,A5,700000,45569,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,10,NA,A5,12 WINSTON STREET,NA,10312,1,0,1,1400,1920,2000,1,A5,547500,45755,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,10,NA,A5,12 WINSTON STREET,NA,10312,1,0,1,1400,1920,2000,1,A5,715000,45877,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,29,NA,A5,129 KENILWORTH AVENUE,NA,10312,1,0,1,1135,1540,1995,1,A5,608000,45644,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,140,NA,A5,23 CHATHAM STREET,NA,10312,1,0,1,1400,1120,1997,1,A5,680000,45861,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,166,NA,A5,37 WINSTON STREET,NA,10312,1,0,1,2488,1656,2003,1,A5,735000,45609,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,175,NA,A5,58 HINTON STREET,NA,10312,1,0,1,2658,1656,2003,1,A5,835000,45817,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,21,NA,A5,45 HINTON ST,NA,10312,1,0,1,2400,1456,2001,1,A5,0,45666,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,75,NA,A5,69 BENSON STREET,NA,10312,1,0,1,2242,1400,2004,1,A5,0,45653,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,31,NA,A5,84 KENILWORTH AVENUE,NA,10312,1,0,1,2726,1540,1995,1,A5,725000,45707,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,33,NA,A5,94 KENILWORTH AVENUE,NA,10312,1,0,1,1260,1540,1995,1,A5,20000,45758,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,65,NA,A5,150 KENILWORTH AVENUE,NA,10312,1,0,1,1300,1060,1998,1,A5,655000,45891,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,77,NA,A5,168 KENILWORTH AVENUE,NA,10312,1,0,1,1300,1060,1998,1,A5,0,45583,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,92,NA,A5,194 KENILWORTH AVENUE,NA,10312,1,0,1,1366,1060,1998,1,A5,0,45895,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,154,NA,A2,379 WOODROW RD,NA,10312,1,0,1,4320,1072,1965,1,A2,675000,45642,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,307,NA,A5,169 PRESENTATION CIRCLE,NA,10312,1,0,1,3944,1880,2012,1,A5,880000,45614,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,337,NA,A5,166 PRESENTATION CIRCLE,NA,10312,1,0,1,1977,1552,2011,1,A5,795000,45614,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,399,NA,A5,84 PRESENTATION CIRCLE,NA,10312,1,0,1,2129,1552,2011,1,A5,780000,45904,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,435,NA,A5,121 PRESENTATION CIRCLE,NA,10312,1,0,1,1972,1552,2011,1,A5,737500,45873,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,2,NA,A5,47 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,509000,45744,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,10,NA,A5,67 ILYSSA WAY,NA,10312,1,0,1,560,1510,1996,1,A5,575000,45868,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,16,NA,A5,83 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,505000,45828,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,78,NA,A5,305 ASPEN KNOLLS WAY,NA,10312,1,0,1,500,1354,2000,1,A5,485000,45805,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,92,NA,A5,173 ASPEN KNOLLS WAY,NA,10312,1,0,1,500,1354,2000,1,A5,150000,45755,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,93,NA,A5,289 ASPEN KNOLLS WAY,NA,10312,1,0,1,500,1354,2000,1,A5,0,45883,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,150,NA,A5,83 ASPEN KNOLLS WAY,NA,10312,1,0,1,560,1510,2001,1,A5,570000,45709,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,172,NA,A5,46 BIANCA COURT,NA,10312,1,0,1,560,1510,2004,1,A5,632950,45812,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,173,NA,A5,48 BIANCA COURT,NA,10312,1,0,1,560,1553,2004,1,A5,565000,45776,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,209,NA,A5,1320 ARTHUR KILL ROAD,NA,10312,1,0,1,500,1354,2004,1,A5,500000,45602,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,16,NA,A5,72 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,450000,45595,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,33,NA,A5,128 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,500000,45679,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,72,NA,A5,208 ILYSSA WAY,NA,10312,1,0,1,560,1510,1996,1,A5,535000,45723,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,90,NA,A5,258 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,503000,45601,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,109,NA,A5,314 ILYSSA WAY,NA,10312,1,0,1,560,1510,1996,1,A5,485000,45635,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,117,NA,A5,336 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,0,45726,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,123,NA,A5,352 ILYSSA WAY,NA,10312,1,0,1,560,1510,1996,1,A5,540000,45639,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,178,NA,A5,512 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,495000,45656,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,183,NA,A5,520 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,490000,45597,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,197,NA,A5,574 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,485000,45744,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,245,NA,A5,688 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,375000,45581,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,247,NA,A5,694 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,499999,45824,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,2,NA,A5,246 ASPEN KNOLLS WAY,NA,10312,1,0,1,560,1553,2000,1,A5,537000,45896,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,11,NA,A5,270 ASPEN KNOLLS WAY,NA,10312,1,0,1,560,1553,2000,1,A5,60000,45830,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,31,NA,A5,354 ASPEN KNOLLS WAY,NA,10312,1,0,1,560,1510,1999,1,A5,540000,45849,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,34,NA,A5,366 ASPEN KNOLLS WAY,NA,10312,1,0,1,500,1354,1999,1,A5,10,45630,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,34,NA,A5,366 ASPEN KNOLLS WAY,NA,10312,1,0,1,500,1354,1999,1,A5,498000,45777,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,50,NA,A5,246 JAMIE LANE,NA,10312,1,0,1,560,1553,1999,1,A5,310700,45890,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,79,NA,A5,168 JAMIE LANE,NA,10312,1,0,1,500,1354,1999,1,A5,510000,45832,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,85,NA,A5,152 JAMIE LANE,NA,10312,1,0,1,560,1510,1999,1,A5,538000,45581,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,104,NA,A5,224 ASPEN KNOLLS WAY,NA,10312,1,0,1,500,1354,2000,1,A5,515000,45859,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,125,NA,A5,130 JAMIE LANE,NA,10312,1,0,1,560,1553,1999,1,A5,580000,45867,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,59,NA,A5,603 ILYSSA WAY,NA,10312,1,0,1,353,929,1996,1,A5,356888,45924,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,90,NA,A5,223 EMILY LANE,NA,10312,1,0,1,500,1354,1996,1,A5,460800,45845,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,106,NA,A5,173 EMILY LANE,NA,10312,1,0,1,560,1510,1996,1,A5,0,45646,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,124,NA,A5,81 EMILY LANE,NA,10312,1,0,1,500,1354,1996,1,A5,535000,45853,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,125,NA,A5,77 EMILY LANE,NA,10312,1,0,1,500,1354,1996,1,A5,505000,45684,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,132,NA,A5,51 EMILY LANE,NA,10312,1,0,1,500,1354,1996,1,A5,312312,45583,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,132,NA,A5,51 EMILY LANE,NA,10312,1,0,1,500,1354,1996,1,A5,540000,45819,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,166,NA,A5,217 JAMIE LANE,NA,10312,1,0,1,500,1354,1999,1,A5,0,45737,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,206,NA,A5,95 JAMIE LANE,NA,10312,1,0,1,500,1354,1996,1,A5,490000,45694,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,210,NA,A5,83 JAMIE LANE,NA,10312,1,0,1,500,1354,1996,1,A5,470000,45889,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,246,NA,A5,42 ASPEN KNOLLS WAY,NA,10312,1,0,1,500,1354,2002,1,A5,0,45867,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,263,NA,A5,23 AMANDA COURT,NA,10312,1,0,1,500,1354,2002,1,A5,449000,45586,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,289,NA,A5,34 AMANDA COURT,NA,10312,1,0,1,500,1300,2003,1,A5,0,45859,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,289,NA,A5,34 AMANDA COURT,NA,10312,1,0,1,500,1300,2003,1,A5,555000,45589,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,296,NA,A5,16 AMANDA COURT,NA,10312,1,0,1,500,1300,2003,1,A5,465000,45813,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,301,NA,A5,1346 ARTHUR KILL ROAD,NA,10312,1,0,1,500,1300,2003,1,A5,0,45649,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,21,NA,A5,491 ILYSSA WAY,NA,10312,1,0,1,560,1510,1996,1,A5,100,45615,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,26,NA,A5,481 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,498000,45826,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,39,NA,A5,449 ILYSSA WAY,NA,10312,1,0,1,560,1553,1996,1,A5,559000,45719,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,72,NA,A5,285 ILYSSA WAY,NA,10312,1,0,1,500,1354,1996,1,A5,0,45777,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,111,NA,A5,287 JAMIE LANE,NA,10312,1,0,1,500,1354,1996,1,A5,0,45702,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,132,NA,A5,80 EMILY LANE,NA,10312,1,0,1,500,1354,1996,1,A5,460000,45870,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,147,NA,A5,124 EMILY LANE,NA,10312,1,0,1,353,929,1996,1,A5,0,45603,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,155,NA,A5,144 EMILY LANE,NA,10312,1,0,1,500,1354,1996,1,A5,500000,45735,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,161,NA,A5,164 EMILY LANE,NA,10312,1,0,1,560,1510,1996,1,A5,0,45609,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,161,NA,A5,164 EMILY LANE,NA,10312,1,0,1,560,1510,1996,1,A5,0,45644,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,165,NA,A5,174 EMILY LANE,NA,10312,1,0,1,560,1510,1996,1,A5,575000,45863,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,172,NA,A5,238 EMILY LANE,NA,10312,1,0,1,560,1553,1996,1,A5,563000,45566,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5770,35,NA,A1,1566 ARTHUR KILL ROAD,NA,10312,1,0,1,10668,1350,1935,1,A1,950000,45866,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,28,NA,A5,44 HALPIN AVENUE,NA,10312,1,0,1,1383,1690,1991,1,A5,590000,45646,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,33,NA,A5,36 HALPIN AVENUE,NA,10312,1,0,1,1247,1090,1989,1,A5,525000,45594,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,41,NA,A5,21 REGINA LANE,NA,10312,1,0,1,813,1090,1989,1,A5,573000,45573,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,52,NA,A1,485 WOODROW ROAD,NA,10312,1,0,1,8775,3006,1980,1,A1,940000,45730,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,52,NA,A5,27 HALPIN AVENUE,NA,10312,1,0,1,1420,1690,1993,1,A5,215000,45690,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,60,NA,A5,47 HALPIN AVE,NA,10312,1,0,1,1100,1690,1993,1,A5,0,45849,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,61,NA,A5,49 HALPIN AVENUE,NA,10312,1,0,1,1100,1690,1993,1,A5,0,45744,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,163,NA,A5,20 LINDA LANE,NA,10312,1,0,1,910,1690,1993,1,A5,582500,45903,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5777,27,NA,A2,305 ARDEN AVENUE,NA,10312,1,0,1,4773,848,1960,1,A2,0,45681,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5800,4,NA,A1,1666 ARTHUR KILL ROAD,NA,10312,1,0,1,7260,1760,1940,1,A1,750000,45818,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6010,90,NA,A2,398 ARDEN AVENUE,NA,10312,1,0,1,6986,1680,1965,1,A2,0,45867,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6011,71,NA,A1,50 ALMOND STREET,NA,10312,1,0,1,8000,2124,1945,1,A1,1050000,45756,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6012,50,NA,A1,575 JEFFERSON BOULEVARD,NA,10312,1,0,1,9637,1224,1935,1,A1,660000,45582,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6013,55,NA,A2,570 JEFFERSON BOULEVARD,NA,10312,1,0,1,11400,1664,1975,1,A2,840000,45582,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6016,75,NA,A2,5 BELFIELD AVENUE,NA,10312,1,0,1,4264,2119,1965,1,A2,705000,45637,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,16,NA,A5,57 HAMPTON GREEN,NA,10312,1,0,1,1840,1480,1973,1,A5,0,45713,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,27,NA,A5,85 HAMPTON GREEN,NA,10312,1,0,1,1840,1584,1973,1,A5,0,45594,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,29,NA,A5,87 HAMPTON GREEN,NA,10312,1,0,1,2720,1000,1973,1,A5,0,45910,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,37,NA,A5,111 HAMPTON GREEN,NA,10312,1,0,1,1760,1480,1973,1,A5,658000,45923,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,63,NA,A5,177 HAMPTON GREEN,NA,10312,1,0,1,1440,1088,1973,1,A5,628000,45880,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,93,NA,A5,29 PRINCETON LANE,NA,10312,1,0,1,1872,1088,1980,1,A5,0,45727,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,156,NA,A5,26 HAMPTON GREEN,NA,10312,1,0,1,1870,1480,1975,1,A5,685000,45903,2025
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,272,NA,A5,284 HAMPTON GREEN,NA,10312,1,0,1,1778,1480,1975,1,A5,675000,45768,2025
